Barangay,Date,Year,Month,Record_Type,Value
Barangka Ibaba,2016-03-31,2016,4,fitted,0.042521
Barangka Ibaba,2016-03-31,2016,4,moving_avg_6,0.166667
Barangka Ibaba,2016-04-30,2016,5,actual,0.000000
Barangka Ibaba,2016-04-30,2016,5,fitted,0.041559
Barangka Ibaba,2016-04-30,2016,5,moving_avg_6,0.166667
Barangka Ibaba,2016-05-31,2016,6,actual,0.000000
Barangka Ibaba,2016-05-31,2016,6,fitted,0.040637
Barangka Ibaba,2016-05-31,2016,6,moving_avg_6,0.166667
Barangka Ibaba,2016-06-30,2016,7,actual,0.000000
Barangka Ibaba,2016-06-30,2016,7,fitted,0.039744
Barangka Ibaba,2016-06-30,2016,7,moving_avg_6,0.000000
Barangka Ibaba,2016-07-31,2016,8,actual,0.000000
Barangka Ibaba,2016-07-31,2016,8,fitted,0.038881
Barangka Ibaba,2016-07-31,2016,8,moving_avg_6,0.000000
Barangka Ibaba,2016-08-31,2016,9,actual,0.000000
Barangka Ibaba,2016-08-31,2016,9,fitted,0.040077
Barangka Ibaba,2016-08-31,2016,9,moving_avg_6,0.000000
Barangka Ibaba,2016-09-30,2016,10,actual,0.000000
Barangka Ibaba,2016-09-30,2016,10,fitted,0.037446
Barangka Ibaba,2016-09-30,2016,10,moving_avg_6,0.000000
Barangka Ibaba,2016-10-31,2016,11,actual,0.000000
Barangka Ibaba,2016-10-31,2016,11,fitted,0.038439
Barangka Ibaba,2016-10-31,2016,11,moving_avg_6,0.000000
Barangka Ibaba,2016-11-30,2016,12,actual,0.000000
Barangka Ibaba,2016-11-30,2016,12,fitted,0.035862
Barangka Ibaba,2016-11-30,2016,12,moving_avg_6,0.000000
Barangka Ibaba,2016-12-31,2017,1,actual,0.000000
Barangka Ibaba,2016-12-31,2017,1,fitted,0.136738
Barangka Ibaba,2016-12-31,2017,1,moving_avg_6,0.000000
Barangka Ibaba,2017-01-31,2017,2,actual,0.000000
Barangka Ibaba,2017-01-31,2017,2,fitted,0.044189
Barangka Ibaba,2017-01-31,2017,2,moving_avg_6,0.000000
Barangka Ibaba,2017-02-28,2017,3,actual,0.000000
Barangka Ibaba,2017-02-28,2017,3,fitted,0.031341
Barangka Ibaba,2017-02-28,2017,3,moving_avg_6,0.000000
Barangka Ibaba,2017-03-31,2017,4,actual,1.000000
Barangka Ibaba,2017-03-31,2017,4,fitted,0.030716
Barangka Ibaba,2017-03-31,2017,4,moving_avg_6,0.166667
Barangka Ibaba,2017-04-30,2017,5,actual,0.000000
Barangka Ibaba,2017-04-30,2017,5,fitted,-0.041058
Barangka Ibaba,2017-04-30,2017,5,moving_avg_6,0.166667
Barangka Ibaba,2017-05-31,2017,6,actual,0.000000
Barangka Ibaba,2017-05-31,2017,6,fitted,0.044946
Barangka Ibaba,2017-05-31,2017,6,moving_avg_6,0.166667
Barangka Ibaba,2017-06-30,2017,7,actual,0.000000
Barangka Ibaba,2017-06-30,2017,7,fitted,0.044067
Barangka Ibaba,2017-06-30,2017,7,moving_avg_6,0.166667
Barangka Ibaba,2017-07-31,2017,8,actual,1.000000
Barangka Ibaba,2017-07-31,2017,8,fitted,0.043212
Barangka Ibaba,2017-07-31,2017,8,moving_avg_6,0.333333
Barangka Ibaba,2017-08-31,2017,9,actual,0.000000
Barangka Ibaba,2017-08-31,2017,9,fitted,-0.030330
Barangka Ibaba,2017-08-31,2017,9,moving_avg_6,0.333333
Barangka Ibaba,2017-09-30,2017,10,actual,0.000000
Barangka Ibaba,2017-09-30,2017,10,fitted,0.056650
Barangka Ibaba,2017-09-30,2017,10,moving_avg_6,0.166667
Barangka Ibaba,2017-10-31,2017,11,actual,0.000000
Barangka Ibaba,2017-10-31,2017,11,fitted,0.055310
Barangka Ibaba,2017-10-31,2017,11,moving_avg_6,0.166667
Barangka Ibaba,2017-11-30,2017,12,actual,0.000000
Barangka Ibaba,2017-11-30,2017,12,fitted,0.054524
Barangka Ibaba,2017-11-30,2017,12,moving_avg_6,0.166667
Barangka Ibaba,2017-12-31,2018,1,actual,0.000000
Barangka Ibaba,2017-12-31,2018,1,fitted,0.039360
Barangka Ibaba,2017-12-31,2018,1,moving_avg_6,0.166667
Barangka Ibaba,2018-01-31,2018,2,actual,0.000000
Barangka Ibaba,2018-01-31,2018,2,fitted,0.051049
Barangka Ibaba,2018-01-31,2018,2,moving_avg_6,0.000000
Barangka Ibaba,2018-02-28,2018,3,actual,0.000000
Barangka Ibaba,2018-02-28,2018,3,fitted,0.051853
Barangka Ibaba,2018-02-28,2018,3,moving_avg_6,0.000000
Barangka Ibaba,2018-03-31,2018,4,actual,0.000000
Barangka Ibaba,2018-03-31,2018,4,fitted,0.154338
Barangka Ibaba,2018-03-31,2018,4,moving_avg_6,0.000000
Barangka Ibaba,2018-04-30,2018,5,actual,1.000000
Barangka Ibaba,2018-04-30,2018,5,fitted,0.060363
Barangka Ibaba,2018-04-30,2018,5,moving_avg_6,0.166667
Barangka Ibaba,2018-05-31,2018,6,actual,0.000000
Barangka Ibaba,2018-05-31,2018,6,fitted,-0.026394
Barangka Ibaba,2018-05-31,2018,6,moving_avg_6,0.166667
Barangka Ibaba,2018-06-30,2018,7,actual,0.000000
Barangka Ibaba,2018-06-30,2018,7,fitted,0.060567
Barangka Ibaba,2018-06-30,2018,7,moving_avg_6,0.166667
Barangka Ibaba,2018-07-31,2018,8,actual,1.000000
Barangka Ibaba,2018-07-31,2018,8,fitted,0.163758
Barangka Ibaba,2018-07-31,2018,8,moving_avg_6,0.333333
Barangka Ibaba,2018-08-31,2018,9,actual,0.000000
Barangka Ibaba,2018-08-31,2018,9,fitted,-0.006289
Barangka Ibaba,2018-08-31,2018,9,moving_avg_6,0.333333
Barangka Ibaba,2018-09-30,2018,10,actual,0.000000
Barangka Ibaba,2018-09-30,2018,10,fitted,0.069640
Barangka Ibaba,2018-09-30,2018,10,moving_avg_6,0.333333
Barangka Ibaba,2018-10-31,2018,11,actual,0.000000
Barangka Ibaba,2018-10-31,2018,11,fitted,0.068438
Barangka Ibaba,2018-10-31,2018,11,moving_avg_6,0.166667
Barangka Ibaba,2018-11-30,2018,12,actual,0.000000
Barangka Ibaba,2018-11-30,2018,12,fitted,0.067187
Barangka Ibaba,2018-11-30,2018,12,moving_avg_6,0.166667
Barangka Ibaba,2018-12-31,2019,1,actual,0.000000
Barangka Ibaba,2018-12-31,2019,1,fitted,0.068084
Barangka Ibaba,2018-12-31,2019,1,moving_avg_6,0.166667
Barangka Ibaba,2019-01-31,2019,2,actual,0.000000
Barangka Ibaba,2019-01-31,2019,2,fitted,0.065061
Barangka Ibaba,2019-01-31,2019,2,moving_avg_6,0.000000
Barangka Ibaba,2019-02-28,2019,3,actual,0.000000
Barangka Ibaba,2019-02-28,2019,3,fitted,0.063670
Barangka Ibaba,2019-02-28,2019,3,moving_avg_6,0.000000
Barangka Ibaba,2019-03-31,2019,4,actual,0.000000
Barangka Ibaba,2019-03-31,2019,4,fitted,0.048266
Barangka Ibaba,2019-03-31,2019,4,moving_avg_6,0.000000
Barangka Ibaba,2019-04-30,2019,5,actual,0.000000
Barangka Ibaba,2019-04-30,2019,5,fitted,0.164292
Barangka Ibaba,2019-04-30,2019,5,moving_avg_6,0.000000
Barangka Ibaba,2019-05-31,2019,6,actual,0.000000
Barangka Ibaba,2019-05-31,2019,6,fitted,0.071307
Barangka Ibaba,2019-05-31,2019,6,moving_avg_6,0.000000
Barangka Ibaba,2019-06-30,2019,7,actual,0.000000
Barangka Ibaba,2019-06-30,2019,7,fitted,0.057821
Barangka Ibaba,2019-06-30,2019,7,moving_avg_6,0.000000
Barangka Ibaba,2019-07-31,2019,8,actual,1.000000
Barangka Ibaba,2019-07-31,2019,8,fitted,0.145237
Barangka Ibaba,2019-07-31,2019,8,moving_avg_6,0.166667
Barangka Ibaba,2019-08-31,2019,9,actual,0.000000
Barangka Ibaba,2019-08-31,2019,9,fitted,-0.010690
Barangka Ibaba,2019-08-31,2019,9,moving_avg_6,0.166667
Barangka Ibaba,2019-09-30,2019,10,actual,0.000000
Barangka Ibaba,2019-09-30,2019,10,fitted,0.066790
Barangka Ibaba,2019-09-30,2019,10,moving_avg_6,0.166667
Barangka Ibaba,2019-10-31,2019,11,actual,0.000000
Barangka Ibaba,2019-10-31,2019,11,fitted,0.065656
Barangka Ibaba,2019-10-31,2019,11,moving_avg_6,0.166667
Barangka Ibaba,2019-11-30,2019,12,actual,0.000000
Barangka Ibaba,2019-11-30,2019,12,fitted,0.064556
Barangka Ibaba,2019-11-30,2019,12,moving_avg_6,0.166667
Barangka Ibaba,2019-12-31,2020,1,actual,0.000000
Barangka Ibaba,2019-12-31,2020,1,fitted,0.063174
Barangka Ibaba,2019-12-31,2020,1,moving_avg_6,0.166667
Barangka Ibaba,2020-01-31,2020,2,actual,0.000000
Barangka Ibaba,2020-01-31,2020,2,fitted,0.062382
Barangka Ibaba,2020-01-31,2020,2,moving_avg_6,0.000000
Barangka Ibaba,2020-02-29,2020,3,actual,0.000000
Barangka Ibaba,2020-02-29,2020,3,fitted,0.061380
Barangka Ibaba,2020-02-29,2020,3,moving_avg_6,0.000000
Barangka Ibaba,2020-03-31,2020,4,actual,0.000000
Barangka Ibaba,2020-03-31,2020,4,fitted,0.062438
Barangka Ibaba,2020-03-31,2020,4,moving_avg_6,0.000000
Barangka Ibaba,2020-04-30,2020,5,actual,0.000000
Barangka Ibaba,2020-04-30,2020,5,fitted,0.045327
Barangka Ibaba,2020-04-30,2020,5,moving_avg_6,0.000000
Barangka Ibaba,2020-05-31,2020,6,actual,0.000000
Barangka Ibaba,2020-05-31,2020,6,fitted,0.056821
Barangka Ibaba,2020-05-31,2020,6,moving_avg_6,0.000000
Barangka Ibaba,2020-06-30,2020,7,actual,0.000000
Barangka Ibaba,2020-06-30,2020,7,fitted,0.057646
Barangka Ibaba,2020-06-30,2020,7,moving_avg_6,0.000000
Barangka Ibaba,2020-07-31,2020,8,actual,0.000000
Barangka Ibaba,2020-07-31,2020,8,fitted,0.147334
Barangka Ibaba,2020-07-31,2020,8,moving_avg_6,0.000000
Barangka Ibaba,2020-08-31,2020,9,actual,0.000000
Barangka Ibaba,2020-08-31,2020,9,fitted,0.065104
Barangka Ibaba,2020-08-31,2020,9,moving_avg_6,0.000000
Barangka Ibaba,2020-09-30,2020,10,actual,0.000000
Barangka Ibaba,2020-09-30,2020,10,fitted,0.053347
Barangka Ibaba,2020-09-30,2020,10,moving_avg_6,0.000000
Barangka Ibaba,2020-10-31,2020,11,actual,0.000000
Barangka Ibaba,2020-10-31,2020,11,fitted,0.052483
Barangka Ibaba,2020-10-31,2020,11,moving_avg_6,0.000000
Barangka Ibaba,2020-11-30,2020,12,actual,0.000000
Barangka Ibaba,2020-11-30,2020,12,fitted,0.051634
Barangka Ibaba,2020-11-30,2020,12,moving_avg_6,0.000000
Barangka Ibaba,2020-12-31,2021,1,actual,0.000000
Barangka Ibaba,2020-12-31,2021,1,fitted,0.050845
Barangka Ibaba,2020-12-31,2021,1,moving_avg_6,0.000000
Barangka Ibaba,2021-01-31,2021,2,actual,1.000000
Barangka Ibaba,2021-01-31,2021,2,fitted,0.049990
Barangka Ibaba,2021-01-31,2021,2,moving_avg_6,0.166667
Barangka Ibaba,2021-02-28,2021,3,actual,0.000000
Barangka Ibaba,2021-02-28,2021,3,fitted,-0.025881
Barangka Ibaba,2021-02-28,2021,3,moving_avg_6,0.166667
Barangka Ibaba,2021-03-31,2021,4,actual,0.000000
Barangka Ibaba,2021-03-31,2021,4,fitted,0.060760
Barangka Ibaba,2021-03-31,2021,4,moving_avg_6,0.166667
Barangka Ibaba,2021-04-30,2021,5,actual,0.000000
Barangka Ibaba,2021-04-30,2021,5,fitted,0.062123
Barangka Ibaba,2021-04-30,2021,5,moving_avg_6,0.166667
Barangka Ibaba,2021-05-31,2021,6,actual,1.000000
Barangka Ibaba,2021-05-31,2021,6,fitted,0.059346
Barangka Ibaba,2021-05-31,2021,6,moving_avg_6,0.333333
Barangka Ibaba,2021-06-30,2021,7,actual,0.000000
Barangka Ibaba,2021-06-30,2021,7,fitted,-0.017650
Barangka Ibaba,2021-06-30,2021,7,moving_avg_6,0.333333
Barangka Ibaba,2021-07-31,2021,8,actual,0.000000
Barangka Ibaba,2021-07-31,2021,8,fitted,0.057252
Barangka Ibaba,2021-07-31,2021,8,moving_avg_6,0.166667
Barangka Ibaba,2021-08-31,2021,9,actual,0.000000
Barangka Ibaba,2021-08-31,2021,9,fitted,0.067405
Barangka Ibaba,2021-08-31,2021,9,moving_avg_6,0.166667
Barangka Ibaba,2021-09-30,2021,10,actual,0.000000
Barangka Ibaba,2021-09-30,2021,10,fitted,0.067887
Barangka Ibaba,2021-09-30,2021,10,moving_avg_6,0.166667
Barangka Ibaba,2021-10-31,2021,11,actual,0.000000
Barangka Ibaba,2021-10-31,2021,11,fitted,0.066807
Barangka Ibaba,2021-10-31,2021,11,moving_avg_6,0.166667
Barangka Ibaba,2021-11-30,2021,12,actual,0.000000
Barangka Ibaba,2021-11-30,2021,12,fitted,0.065747
Barangka Ibaba,2021-11-30,2021,12,moving_avg_6,0.000000
Barangka Ibaba,2021-12-31,2022,1,actual,0.000000
Barangka Ibaba,2021-12-31,2022,1,fitted,0.064700
Barangka Ibaba,2021-12-31,2022,1,moving_avg_6,0.000000
Barangka Ibaba,2022-01-31,2022,2,actual,0.000000
Barangka Ibaba,2022-01-31,2022,2,fitted,0.168380
Barangka Ibaba,2022-01-31,2022,2,moving_avg_6,0.000000
Barangka Ibaba,2022-02-28,2022,3,actual,0.000000
Barangka Ibaba,2022-02-28,2022,3,fitted,0.073453
Barangka Ibaba,2022-02-28,2022,3,moving_avg_6,0.000000
Barangka Ibaba,2022-03-31,2022,4,actual,0.000000
Barangka Ibaba,2022-03-31,2022,4,fitted,0.060049
Barangka Ibaba,2022-03-31,2022,4,moving_avg_6,0.000000
Barangka Ibaba,2022-04-30,2022,5,actual,1.000000
Barangka Ibaba,2022-04-30,2022,5,fitted,0.058770
Barangka Ibaba,2022-04-30,2022,5,moving_avg_6,0.166667
Barangka Ibaba,2022-05-31,2022,6,actual,0.000000
Barangka Ibaba,2022-05-31,2022,6,fitted,0.078786
Barangka Ibaba,2022-05-31,2022,6,moving_avg_6,0.166667
Barangka Ibaba,2022-06-30,2022,7,actual,0.000000
Barangka Ibaba,2022-06-30,2022,7,fitted,0.080519
Barangka Ibaba,2022-06-30,2022,7,moving_avg_6,0.166667
Barangka Ibaba,2022-07-31,2022,8,actual,0.000000
Barangka Ibaba,2022-07-31,2022,8,fitted,0.068714
Barangka Ibaba,2022-07-31,2022,8,moving_avg_6,0.166667
Barangka Ibaba,2022-08-31,2022,9,actual,0.000000
Barangka Ibaba,2022-08-31,2022,9,fitted,0.066033
Barangka Ibaba,2022-08-31,2022,9,moving_avg_6,0.166667
Barangka Ibaba,2022-09-30,2022,10,actual,0.000000
Barangka Ibaba,2022-09-30,2022,10,fitted,0.064777
Barangka Ibaba,2022-09-30,2022,10,moving_avg_6,0.166667
Barangka Ibaba,2022-10-31,2022,11,actual,0.000000
Barangka Ibaba,2022-10-31,2022,11,fitted,0.063767
Barangka Ibaba,2022-10-31,2022,11,moving_avg_6,0.000000
Barangka Ibaba,2022-11-30,2022,12,actual,0.000000
Barangka Ibaba,2022-11-30,2022,12,fitted,0.062774
Barangka Ibaba,2022-11-30,2022,12,moving_avg_6,0.000000
Barangka Ibaba,2022-12-31,2023,1,actual,0.000000
Barangka Ibaba,2022-12-31,2023,1,fitted,0.061799
Barangka Ibaba,2022-12-31,2023,1,moving_avg_6,0.000000
Barangka Ibaba,2023-01-31,2023,2,actual,0.000000
Barangka Ibaba,2023-01-31,2023,2,fitted,0.046563
Barangka Ibaba,2023-01-31,2023,2,moving_avg_6,0.000000
Barangka Ibaba,2023-02-28,2023,3,actual,0.000000
Barangka Ibaba,2023-02-28,2023,3,fitted,0.058350
Barangka Ibaba,2023-02-28,2023,3,moving_avg_6,0.000000
Barangka Ibaba,2023-03-31,2023,4,actual,1.000000
Barangka Ibaba,2023-03-31,2023,4,fitted,0.059202
Barangka Ibaba,2023-03-31,2023,4,moving_avg_6,0.166667
Barangka Ibaba,2023-04-30,2023,5,actual,0.000000
Barangka Ibaba,2023-04-30,2023,5,fitted,0.078867
Barangka Ibaba,2023-04-30,2023,5,moving_avg_6,0.166667
Barangka Ibaba,2023-05-31,2023,6,actual,0.000000
Barangka Ibaba,2023-05-31,2023,6,fitted,0.065998
Barangka Ibaba,2023-05-31,2023,6,moving_avg_6,0.166667
Barangka Ibaba,2023-06-30,2023,7,actual,1.000000
Barangka Ibaba,2023-06-30,2023,7,fitted,0.065358
Barangka Ibaba,2023-06-30,2023,7,moving_avg_6,0.333333
Barangka Ibaba,2023-07-31,2023,8,actual,0.000000
Barangka Ibaba,2023-07-31,2023,8,fitted,-0.010861
Barangka Ibaba,2023-07-31,2023,8,moving_avg_6,0.333333
Barangka Ibaba,2023-08-31,2023,9,actual,1.000000
Barangka Ibaba,2023-08-31,2023,9,fitted,0.077389
Barangka Ibaba,2023-08-31,2023,9,moving_avg_6,0.500000
Barangka Ibaba,2023-09-30,2023,10,actual,0.000000
Barangka Ibaba,2023-09-30,2023,10,fitted,-0.001260
Barangka Ibaba,2023-09-30,2023,10,moving_avg_6,0.333333
Barangka Ibaba,2023-10-31,2023,11,actual,0.000000
Barangka Ibaba,2023-10-31,2023,11,fitted,0.087454
Barangka Ibaba,2023-10-31,2023,11,moving_avg_6,0.333333
Barangka Ibaba,2023-11-30,2023,12,actual,0.000000
Barangka Ibaba,2023-11-30,2023,12,fitted,0.086094
Barangka Ibaba,2023-11-30,2023,12,moving_avg_6,0.333333
Barangka Ibaba,2023-12-31,2024,1,actual,0.000000
Barangka Ibaba,2023-12-31,2024,1,fitted,0.084757
Barangka Ibaba,2023-12-31,2024,1,moving_avg_6,0.166667
Barangka Ibaba,2024-01-31,2024,2,actual,0.000000
Barangka Ibaba,2024-01-31,2024,2,fitted,0.085563
Barangka Ibaba,2024-01-31,2024,2,moving_avg_6,0.166667
Barangka Ibaba,2024-02-29,2024,3,actual,0.000000
Barangka Ibaba,2024-02-29,2024,3,fitted,0.082379
Barangka Ibaba,2024-02-29,2024,3,moving_avg_6,0.000000
Barangka Ibaba,2024-03-31,2024,4,actual,0.000000
Barangka Ibaba,2024-03-31,2024,4,fitted,0.187233
Barangka Ibaba,2024-03-31,2024,4,moving_avg_6,0.000000
Barangka Ibaba,2024-04-30,2024,5,actual,0.000000
Barangka Ibaba,2024-04-30,2024,5,fitted,0.075904
Barangka Ibaba,2024-04-30,2024,5,moving_avg_6,0.000000
Barangka Ibaba,2024-05-31,2024,6,actual,0.000000
Barangka Ibaba,2024-05-31,2024,6,fitted,0.077235
Barangka Ibaba,2024-05-31,2024,6,moving_avg_6,0.000000
Barangka Ibaba,2024-06-30,2024,7,actual,1.000000
Barangka Ibaba,2024-06-30,2024,7,fitted,0.181898
Barangka Ibaba,2024-06-30,2024,7,moving_avg_6,0.166667
Barangka Ibaba,2025-09-30,2025,10,ci_lower,-0.282293
Barangka Ibaba,2025-09-30,2025,10,ci_upper,0.640767
Barangka Ibaba,2025-09-30,2025,10,forecast,0.085168
Barangka Ibaba,2025-10-31,2025,11,ci_lower,-0.282337
Barangka Ibaba,2025-10-31,2025,11,ci_upper,0.640807
Barangka Ibaba,2025-10-31,2025,11,forecast,0.085148
Barangka Ibaba,2025-11-30,2025,12,ci_lower,-0.282367
Barangka Ibaba,2025-11-30,2025,12,ci_upper,0.640881
Barangka Ibaba,2025-11-30,2025,12,forecast,0.085150
Barangka Ibaba,2025-12-31,2026,1,ci_lower,-0.282396
Barangka Ibaba,2025-12-31,2026,1,ci_upper,0.640955
Barangka Ibaba,2025-12-31,2026,1,forecast,0.085153
Barangka Ibaba,2026-01-31,2026,2,ci_lower,-0.282428
Barangka Ibaba,2026-01-31,2026,2,ci_upper,0.641021
Barangka Ibaba,2026-01-31,2026,2,forecast,0.085150
Barangka Ibaba,2026-02-28,2026,3,ci_lower,-0.282373
Barangka Ibaba,2026-02-28,2026,3,ci_upper,0.641289
Barangka Ibaba,2026-02-28,2026,3,forecast,0.085281
Barangka Ibaba,2026-03-31,2026,4,ci_lower,-0.282502
Barangka Ibaba,2026-03-31,2026,4,ci_upper,0.641134
Barangka Ibaba,2026-03-31,2026,4,forecast,0.085131
Barangka Ibaba,2026-04-30,2026,5,ci_lower,-0.282519
Barangka Ibaba,2026-04-30,2026,5,ci_upper,0.641236
Barangka Ibaba,2026-04-30,2026,5,forecast,0.085153
Barangka Ibaba,2026-05-31,2026,6,ci_lower,-0.283062
Barangka Ibaba,2026-05-31,2026,6,ci_upper,0.640133
Barangka Ibaba,2026-05-31,2026,6,forecast,0.084377
Barangka Ibaba,2026-06-30,2026,7,ci_lower,-0.282583
Barangka Ibaba,2026-06-30,2026,7,ci_upper,0.641347
Barangka Ibaba,2026-06-30,2026,7,forecast,0.085141
Barangka Ibaba,2026-07-31,2026,8,ci_lower,-0.282672
Barangka Ibaba,2026-07-31,2026,8,ci_upper,0.641288
Barangka Ibaba,2026-07-31,2026,8,forecast,0.085054
Barangka Ibaba,2026-08-31,2026,9,ci_lower,-0.282700
Barangka Ibaba,2026-08-31,2026,9,ci_upper,0.641363
Barangka Ibaba,2026-08-31,2026,9,forecast,0.085057
Barangka Ibaba,2026-09-30,2026,10,ci_lower,-0.282732
Barangka Ibaba,2026-09-30,2026,10,ci_upper,0.641431
Barangka Ibaba,2026-09-30,2026,10,forecast,0.085056
Barangka Ilaya,2010-02-28,2010,3,actual,1.000000
Barangka Ilaya,2010-02-28,2010,3,fitted,0.000000
Barangka Ilaya,2010-03-31,2010,4,actual,0.000000
Barangka Ilaya,2010-03-31,2010,4,fitted,0.048267
Barangka Ilaya,2010-04-30,2010,5,actual,0.000000
Barangka Ilaya,2010-04-30,2010,5,fitted,-0.068279
Barangka Ilaya,2010-05-31,2010,6,actual,0.000000
Barangka Ilaya,2010-05-31,2010,6,fitted,-0.010168
Barangka Ilaya,2010-06-30,2010,7,actual,0.000000
Barangka Ilaya,2010-06-30,2010,7,fitted,0.006734
Barangka Ilaya,2010-07-31,2010,8,actual,0.000000
Barangka Ilaya,2010-07-31,2010,8,fitted,0.001573
Barangka Ilaya,2010-07-31,2010,8,moving_avg_6,0.166667
Barangka Ilaya,2010-08-31,2010,9,actual,0.000000
Barangka Ilaya,2010-08-31,2010,9,fitted,-0.000592
Barangka Ilaya,2010-08-31,2010,9,moving_avg_6,0.000000
Barangka Ilaya,2010-09-30,2010,10,actual,0.000000
Barangka Ilaya,2010-09-30,2010,10,fitted,-0.000209
Barangka Ilaya,2010-09-30,2010,10,moving_avg_6,0.000000
Barangka Ilaya,2010-10-31,2010,11,actual,0.000000
Barangka Ilaya,2010-10-31,2010,11,fitted,0.000047
Barangka Ilaya,2010-10-31,2010,11,moving_avg_6,0.000000
Barangka Ilaya,2010-11-30,2010,12,actual,0.000000
Barangka Ilaya,2010-11-30,2010,12,fitted,0.000026
Barangka Ilaya,2010-11-30,2010,12,moving_avg_6,0.000000
Barangka Ilaya,2010-12-31,2011,1,actual,0.000000
Barangka Ilaya,2010-12-31,2011,1,fitted,-0.000003
Barangka Ilaya,2010-12-31,2011,1,moving_avg_6,0.000000
Barangka Ilaya,2011-01-31,2011,2,actual,0.000000
Barangka Ilaya,2011-01-31,2011,2,fitted,-0.000003
Barangka Ilaya,2011-01-31,2011,2,moving_avg_6,0.000000
Barangka Ilaya,2011-02-28,2011,3,actual,0.000000
Barangka Ilaya,2011-02-28,2011,3,fitted,1.000000
Barangka Ilaya,2011-02-28,2011,3,moving_avg_6,0.000000
Barangka Ilaya,2011-03-31,2011,4,actual,0.000000
Barangka Ilaya,2011-03-31,2011,4,fitted,-0.081745
Barangka Ilaya,2011-03-31,2011,4,moving_avg_6,0.000000
Barangka Ilaya,2011-04-30,2011,5,actual,0.000000
Barangka Ilaya,2011-04-30,2011,5,fitted,0.160104
Barangka Ilaya,2011-04-30,2011,5,moving_avg_6,0.000000
Barangka Ilaya,2011-05-31,2011,6,actual,1.000000
Barangka Ilaya,2011-05-31,2011,6,fitted,0.043304
Barangka Ilaya,2011-05-31,2011,6,moving_avg_6,0.166667
Barangka Ilaya,2011-06-30,2011,7,actual,0.000000
Barangka Ilaya,2011-06-30,2011,7,fitted,-0.102337
Barangka Ilaya,2011-06-30,2011,7,moving_avg_6,0.166667
Barangka Ilaya,2011-07-31,2011,8,actual,1.000000
Barangka Ilaya,2011-07-31,2011,8,fitted,-0.166672
Barangka Ilaya,2011-07-31,2011,8,moving_avg_6,0.333333
Barangka Ilaya,2011-08-31,2011,9,actual,0.000000
Barangka Ilaya,2011-08-31,2011,9,fitted,-0.164870
Barangka Ilaya,2011-08-31,2011,9,moving_avg_6,0.333333
Barangka Ilaya,2011-09-30,2011,10,actual,1.000000
Barangka Ilaya,2011-09-30,2011,10,fitted,-0.185347
Barangka Ilaya,2011-09-30,2011,10,moving_avg_6,0.500000
Barangka Ilaya,2011-10-31,2011,11,actual,1.000000
Barangka Ilaya,2011-10-31,2011,11,fitted,-0.170803
Barangka Ilaya,2011-10-31,2011,11,moving_avg_6,0.666667
Barangka Ilaya,2011-11-30,2011,12,actual,0.000000
Barangka Ilaya,2011-11-30,2011,12,fitted,-0.281262
Barangka Ilaya,2011-11-30,2011,12,moving_avg_6,0.500000
Barangka Ilaya,2011-12-31,2012,1,actual,1.000000
Barangka Ilaya,2011-12-31,2012,1,fitted,-0.222793
Barangka Ilaya,2011-12-31,2012,1,moving_avg_6,0.666667
Barangka Ilaya,2012-01-31,2012,2,actual,1.000000
Barangka Ilaya,2012-01-31,2012,2,fitted,-0.182945
Barangka Ilaya,2012-01-31,2012,2,moving_avg_6,0.666667
Barangka Ilaya,2012-02-29,2012,3,actual,0.000000
Barangka Ilaya,2012-02-29,2012,3,fitted,-0.284579
Barangka Ilaya,2012-02-29,2012,3,moving_avg_6,0.666667
Barangka Ilaya,2012-03-31,2012,4,actual,1.000000
Barangka Ilaya,2012-03-31,2012,4,fitted,-0.213166
Barangka Ilaya,2012-03-31,2012,4,moving_avg_6,0.666667
Barangka Ilaya,2012-04-30,2012,5,actual,0.000000
Barangka Ilaya,2012-04-30,2012,5,fitted,-0.054786
Barangka Ilaya,2012-04-30,2012,5,moving_avg_6,0.500000
Barangka Ilaya,2012-05-31,2012,6,actual,0.000000
Barangka Ilaya,2012-05-31,2012,6,fitted,0.198166
Barangka Ilaya,2012-05-31,2012,6,moving_avg_6,0.500000
Barangka Ilaya,2012-06-30,2012,7,actual,2.000000
Barangka Ilaya,2012-06-30,2012,7,fitted,0.009462
Barangka Ilaya,2012-06-30,2012,7,moving_avg_6,0.666667
Barangka Ilaya,2012-07-31,2012,8,actual,0.000000
Barangka Ilaya,2012-07-31,2012,8,fitted,0.257161
Barangka Ilaya,2012-07-31,2012,8,moving_avg_6,0.500000
Barangka Ilaya,2012-08-31,2012,9,actual,0.000000
Barangka Ilaya,2012-08-31,2012,9,fitted,-0.190043
Barangka Ilaya,2012-08-31,2012,9,moving_avg_6,0.500000
