Barangay,Year,Month,Forecast_Month,Predicted_Cases,Lower_Bound,Upper_Bound,Risk_Level,Risk_Flag,Model_Used,Confidence_Interval,Period_Type
Plainview,2013,8,2013-07-31,1.047718,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2013,9,2013-08-31,0.909269,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2013,10,2013-09-30,1.261117,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2013,11,2013-10-31,1.324999,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2013,12,2013-11-30,1.444664,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,1,2013-12-31,1.015151,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,2,2014-01-31,1.006506,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,3,2014-02-28,0.790596,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,4,2014-03-31,1.409179,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,5,2014-04-30,0.643174,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,6,2014-05-31,1.219719,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,7,2014-06-30,1.312373,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,8,2014-07-31,1.177814,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,9,2014-08-31,0.684545,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,10,2014-09-30,0.903830,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,11,2014-10-31,1.369789,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2014,12,2014-11-30,1.489084,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,1,2014-12-31,1.173001,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,2,2015-01-31,1.308971,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,3,2015-02-28,1.150537,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,4,2015-03-31,1.444552,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,5,2015-04-30,1.762251,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,6,2015-05-31,1.222284,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,7,2015-06-30,1.051207,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,8,2015-07-31,1.688893,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,9,2015-08-31,1.067694,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,10,2015-09-30,1.166370,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,11,2015-10-31,1.088086,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2015,12,2015-11-30,1.313905,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,1,2015-12-31,1.116177,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,2,2016-01-31,1.308269,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,3,2016-02-29,1.271548,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,4,2016-03-31,1.037042,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,5,2016-04-30,1.324247,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,6,2016-05-31,1.590055,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,7,2016-06-30,1.046873,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,8,2016-07-31,1.656685,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,9,2016-08-31,1.011615,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,10,2016-09-30,1.043510,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,11,2016-10-31,0.727591,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2016,12,2016-11-30,1.054539,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,1,2016-12-31,0.729955,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,2,2017-01-31,1.042953,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,3,2017-02-28,0.564012,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,4,2017-03-31,1.030931,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,5,2017-04-30,0.602768,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,6,2017-05-31,0.909170,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,7,2017-06-30,0.977323,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,8,2017-07-31,1.194631,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,9,2017-08-31,1.465210,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,10,2017-09-30,1.010794,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,11,2017-10-31,1.528713,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2017,12,2017-11-30,1.688625,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,1,2017-12-31,1.567589,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,2,2018-01-31,1.378057,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,3,2018-02-28,1.417583,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,4,2018-03-31,1.886964,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,5,2018-04-30,0.919043,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,6,2018-05-31,1.113602,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,7,2018-06-30,1.315896,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,8,2018-07-31,1.176860,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,9,2018-08-31,1.238333,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,10,2018-09-30,1.522999,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,11,2018-10-31,1.492514,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2018,12,2018-11-30,1.674368,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,1,2018-12-31,1.479582,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,2,2019-01-31,1.027914,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,3,2019-02-28,1.218794,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,4,2019-03-31,1.593537,,,High,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,5,2019-04-30,0.797469,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,6,2019-05-31,1.095841,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,7,2019-06-30,1.464024,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,8,2019-07-31,0.753210,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,9,2019-08-31,0.818836,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,10,2019-09-30,0.738116,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,11,2019-10-31,0.761743,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2019,12,2019-11-30,0.730765,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,1,2019-12-31,1.015929,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,2,2020-01-31,0.950946,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,3,2020-02-29,0.659144,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,4,2020-03-31,0.666473,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,5,2020-04-30,0.478003,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,6,2020-05-31,0.793458,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,7,2020-06-30,0.548293,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,8,2020-07-31,0.751871,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,9,2020-08-31,0.709797,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,10,2020-09-30,0.620836,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,11,2020-10-31,0.345493,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2020,12,2020-11-30,0.712498,,,Medium,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,1,2020-12-31,0.490747,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,2,2021-01-31,0.624533,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,3,2021-02-28,0.352332,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,4,2021-03-31,0.627459,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,5,2021-04-30,0.523262,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,6,2021-05-31,0.530503,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,7,2021-06-30,0.159356,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,8,2021-07-31,0.430194,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,9,2021-08-31,0.478876,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,10,2021-09-30,0.251962,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,11,2021-10-31,0.169656,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2021,12,2021-11-30,0.373318,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,1,2021-12-31,0.304715,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,2,2022-01-31,0.051696,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,3,2022-02-28,0.229920,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,4,2022-03-31,0.343135,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,5,2022-04-30,0.397390,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,6,2022-05-31,0.467369,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,7,2022-06-30,0.444087,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,8,2022-07-31,0.284497,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,9,2022-08-31,0.431152,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,10,2022-09-30,0.341256,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,11,2022-10-31,0.373493,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2022,12,2022-11-30,0.484440,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,1,2022-12-31,0.585588,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,2,2023-01-31,0.571249,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,3,2023-02-28,0.366479,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,4,2023-03-31,0.331933,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,5,2023-04-30,0.290911,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,6,2023-05-31,0.258935,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,7,2023-06-30,0.391648,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,8,2023-07-31,0.321187,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,9,2023-08-31,0.319524,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,10,2023-09-30,0.232348,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,11,2023-10-31,0.219040,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2023,12,2023-11-30,0.111493,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,1,2023-12-31,0.187236,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,2,2024-01-31,0.324775,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,3,2024-02-29,0.260737,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,4,2024-03-31,0.313918,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,5,2024-04-30,0.374116,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,6,2024-05-31,0.526335,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,7,2024-06-30,0.628819,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,8,2024-07-31,0.659134,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,9,2024-08-31,0.288554,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,10,2024-09-30,0.603870,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,11,2024-10-31,0.645759,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2024,12,2024-11-30,0.552005,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,1,2024-12-31,0.505122,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,2,2025-01-31,0.480251,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,3,2025-02-28,0.234808,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,4,2025-03-31,0.205410,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,5,2025-04-30,0.032082,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,6,2025-05-31,0.175445,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,7,2025-06-30,0.163965,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,8,2025-07-31,0.310078,,,Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,9,2025-08-31,0.065881,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,10,2025-09-30,0.097998,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Plainview,2025,10,2025-10-01,0.327947,-0.497689,2.510661,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2025,11,2025-11-01,0.333833,-0.497574,2.541038,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2025,12,2025-12-01,0.338366,-0.498575,2.572263,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,1,2026-01-01,0.345984,-0.498406,2.611832,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,2,2026-02-01,0.306792,-0.515591,2.525336,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,3,2026-03-01,0.306905,-0.518101,2.544317,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,4,2026-04-01,0.270048,-0.534147,2.462508,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,5,2026-05-01,0.306924,-0.523120,2.581717,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,6,2026-06-01,0.308468,-0.525033,2.604646,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,7,2026-07-01,0.346197,-0.513860,2.727823,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,8,2026-08-01,0.296111,-0.534350,2.607653,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,9,2026-09-01,0.141547,-0.591975,2.193751,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,10,2026-10-01,0.272348,-0.546895,2.572833,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Plainview,2026,11,2026-11-01,0.272348,-0.596895,2.622833,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12) (extrapolated),95,future_extrapolated
Plainview,2026,12,2026-12-01,0.272348,-0.596895,2.622833,Low-Moderate,false,SARIMAX(1, 1, 1)(1, 0, 1, 12) (extrapolated),95,future_extrapolated
Pleasant Hills,2011,6,2011-05-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2011,7,2011-06-30,0.924485,,,Medium,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2011,8,2011-07-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2011,9,2011-08-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2011,10,2011-09-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2011,11,2011-10-31,1.822460,,,High,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2011,12,2011-11-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,1,2011-12-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,2,2012-01-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,3,2012-02-29,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,4,2012-03-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,5,2012-04-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,6,2012-05-31,-0.061725,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,7,2012-06-30,1.043845,,,Medium,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,8,2012-07-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,9,2012-08-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,10,2012-09-30,-0.096051,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,11,2012-10-31,0.024642,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2012,12,2012-11-30,0.018136,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,1,2012-12-31,0.013714,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,2,2013-01-31,0.141040,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,3,2013-02-28,0.245006,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,4,2013-03-31,0.186447,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,5,2013-04-30,0.143172,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,6,2013-05-31,0.042082,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,7,2013-06-30,0.097472,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,8,2013-07-31,0.075801,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,9,2013-08-31,0.059110,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,10,2013-09-30,0.045664,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,11,2013-10-31,0.036231,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2013,12,2013-11-30,0.028388,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,1,2013-12-31,-0.044142,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,2,2014-01-31,-0.038482,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,3,2014-02-28,0.152526,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,4,2014-03-31,0.118146,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,5,2014-04-30,0.218017,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,6,2014-05-31,0.167466,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,7,2014-06-30,0.129878,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,8,2014-07-31,0.100828,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,9,2014-08-31,0.078500,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,10,2014-09-30,0.061252,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,11,2014-10-31,0.047881,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2014,12,2014-11-30,0.037479,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,1,2014-12-31,0.029024,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,2,2015-01-31,-0.043692,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,3,2015-02-28,0.029019,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,4,2015-03-31,-0.043678,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,5,2015-04-30,0.028705,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,6,2015-05-31,0.022512,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,7,2015-06-30,0.017669,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,8,2015-07-31,0.013874,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,9,2015-08-31,0.010899,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,10,2015-09-30,0.008564,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,11,2015-10-31,0.123077,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2015,12,2015-11-30,0.222230,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,1,2015-12-31,0.171014,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,2,2016-01-31,0.262665,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,3,2016-02-29,0.201768,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,4,2016-03-31,0.288680,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,5,2016-04-30,0.362335,,,Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,6,2016-05-31,0.422775,,,Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,7,2016-06-30,0.319688,,,Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,8,2016-07-31,0.243867,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,9,2016-08-31,0.324507,,,Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,10,2016-09-30,0.166407,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,11,2016-10-31,0.124529,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2016,12,2016-11-30,0.168552,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2017,1,2016-12-31,0.179085,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2017,2,2017-01-31,0.212922,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2017,3,2017-02-28,0.088384,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2017,4,2017-03-31,0.064917,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Pleasant Hills,2017,5,2017-04-30,0.046816,,,Very Low,false,SARIMAX (fitted),,historical_fitted
